ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
639001741,23232783,,,Ruthrieston Place,,Ruthrieston Pl,,Ruthrieston Place,,Holburn Street,,,,opp,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,1,UKOS,392908,804061,-2.118777,57.127407,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-24T16:48:14.142,2,revise,active
639001742,23232762,,,Ruthrieston Road,,Ruthrieston Rd,,Ruthrieston Road,,Holburn Street,,,,at,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,1,UKOS,392852,803956,-2.119699,57.126463,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-24T16:50:04.965,2,revise,active
639001743,23236597,,,Ruthrieston Road,,Ruthrieston Rd,,Ruthrieston Road,,Holburn Street,,,,opp,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,1,UKOS,392836,803882,-2.119961,57.125798,BCT,MKD,OTH,,,,111,2004-10-10T00:00:00.000,2021-09-24T16:52:15.735,3,revise,active
639001751,23232632,,,Montrose Drive,,,,Montrose Drive,,Craigievar Road,,,,At No 4 Craigievar Road,,N,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392151,803264,-2.131255,57.120237,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-05-31T11:16:00.000,2,revise,inactive
639001761,23232735,,,Bridge of Dee Court,,Bridge of Dee Ct,,Bridge of Dee,,Holburn Street,,,,adj,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392768,803713,-2.121079,57.124279,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-24T16:55:21.608,3,revise,active
639001762,23232743,,,Bridge Of Dee Court,,Bridge of Dee Ct,,Bridge Of Dee,,Holburn Street,,,,opp,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392764,803740,-2.121146,57.124522,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-24T16:57:52.023,3,revise,active
639001771,23232674,,,Bridge Of Dee,,,,Bridge Of Dee,,Garthdee Road,,,,at,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392579,803492,-2.124194,57.122291,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-24T17:07:06.328,6,revise,active
639001772,23232695,,,Bridge Of Dee,,,,Dry Ski Slope,,Garthdee Road,,,,before,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392649,803574,-2.123041,57.123029,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-07-19T18:23:34.758,2,revise,active
639001781,23232642,,,Snowsports Centre,,,,Snowsports Centre,,Garthdee Road,,,,opp,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392406,803329,-2.127046,57.120826,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2013-05-10T14:41:00.000,7,revise,active
639001782,23232675,,,Snowsports Centre,,,,Snowsports Centre,,Garthdee Road,,,,at,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392441,803375,-2.12647,57.121238,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T17:25:49.430,7,revise,active
639001791,23232592,,,Craigievar Road,,,,Craigievar Road,,Garthdee Road,,,,opp,,W,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392082,803208,-2.132393,57.119731,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T17:30:27.041,3,revise,active
639001792,23232596,,,Craigievar Road,,Craigievar Rd,,Craigievar Road,,Garthdee Road,,,,at,,E,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392199,803225,-2.130462,57.119886,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T17:27:26.807,4,revise,active
639001801,23232595,,,Inchbrae Road,,,,Robert Gordon University,,Garthdee Road,,,,opp,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391758,803223,-2.137744,57.119862,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2015-09-11T11:04:03.000,5,revise,active
639001802,23232593,,,Inchbrae Road,,Inchbrae Rd,,Inchbrae Road,,Garthdee Road,,,,adj,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391757,803237,-2.137761,57.119988,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-08-29T11:27:00.000,2,revise,active
639001811,23232575,,,Gaitside Drive,,,,Gaitside Drive,,Garthdee Road,,,,opp,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391492,803154,-2.142135,57.119235,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T17:54:26.520,8,revise,active
639001812,23232585,,,Gaitside Drive,,,,Gaitside Drive,,Garthdee Road,,,,at,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391510,803168,-2.141838,57.119362,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T17:53:21.991,9,revise,active
639001821,23232576,,,Garthdee Road,,Garthdee Rd,,No Garthdee Road,,Garthdee Road,,,,opp 172,,W,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,1,UKOS,391275,803116,-2.145717,57.11889,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:04:20.359,3,revise,active
639001822,23232573,,,Garthdee Road,,Garthdee Rd,,160 Garthdee Road,,Garthdee Road,,,,adj 168,,E,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,1,UKOS,391301,803125,-2.145288,57.118971,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:00:24.560,2,revise,active
639001831,23232584,,,Auchinyell Road,,Auchinyell Rd,,RGU Campus Garthdee,,Garthdee Road,,,,opp,,NW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391141,803154,-2.147931,57.119229,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:07:04.453,8,revise,active
639001832,23232574,,,Auchinyell Road,,Auchinyell Rd,,Rgu Garthdee Road,,Garthdee Road,,,,adj,,SE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391155,803161,-2.1477,57.119292,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:05:43.359,5,revise,active
639001841,23232634,,,Morrison Drive,,Morrison Dr,,Morrison Drive,,Auchinyell Road,,,,at,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391231,803292,-2.14645,57.12047,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:11:52.008,2,revise,active
639001842,23232624,,,Morrison Drive,,Morrison Dr,,Morrison Drive,,Auchinyell Road,,,,opp,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391197,803259,-2.14701,57.120173,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:09:40.526,3,revise,active
639001851,23232657,,,Talisman Drive,,Talisman Dr,,Talisman Drive,,Auchinyell Road,,,,at,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391402,803438,-2.143631,57.121785,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:15:45.811,2,revise,active
639001852,23232653,,,Talisman Drive,,Talisman Dr,,Talisman Drive,,Auchinyell Road,,,,opp,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391392,803413,-2.143795,57.12156,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:14:17.612,3,revise,active
639001861,23232658,,,Gaitside Place,,Gaitside Pl,,Gaitside Place,,Auchinyell Road,,,,opp,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391534,803531,-2.141454,57.122623,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:19:01.744,2,revise,active
639001862,23232683,,,Gaitside Place,,Gaitside Pl,,Gaitside Place,,Auchinyell Road,,,,at,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391514,803503,-2.141783,57.122371,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:18:01.424,5,revise,active
639001871,23232737,,,Ramsay Crescent,,Ramsay Cr,,Ramsay Crescent,,Auchinyell Road,,,,opp,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391749,803702,-2.137909,57.124163,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:23:36.528,4,revise,active
639001872,23232679,,,Ramsay Crescent,,Ramsay Cr,,Ramsay Crescent,,Auchinyell Road,,,,at,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391686,803641,-2.138947,57.123614,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:21:25.630,2,revise,active
639001881,23232745,,,Auchinyell Terrace,,Auchinyell Tce,,Auchinyell Terrace,,Auchinyell Road,,,,opp,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,1,UKOS,391895,803786,-2.1355,57.124922,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-08-29T11:55:00.000,3,revise,active
639001882,23232753,,,Auchinyell Terrace,,Auchinyell Tce,,Auchinyell Terrace,,Auchinyell Road,,,,adj,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,1,UKOS,391854,803724,-2.136176,57.124362,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-27T18:25:33.941,3,revise,active
639001891,23232727,,,Auchinyell Gardens,,Auchinyell Gdns,,Auchinyell Gardens,,Auchinyell Road,,,,opp,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,391983,803852,-2.134048,57.125516,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-08-29T11:58:00.000,4,revise,active
639001892,23232754,,,Auchinyell Gardens,,Auchinyell Gdns,,Auchinyell Gardens,,Auchinyell Road,,,,adj,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Mannofield,,0,UKOS,392025,803857,-2.133355,57.125562,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-08-29T11:59:00.000,3,revise,active
639001901,23232763,,,Morningside Gardens,,Morningside Gdns,,Morningside Gardens,,Broomhill Road,,,,adj,,NE,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392193,804010,-2.130586,57.126938,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2021-09-28T18:07:18.421,4,revise,active
639001902,23232759,,,Morningside Gardens,,Morningside Gdns,,Morningside Gardens,,Broomhill Road,,,,opp,,SW,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392193,803981,-2.130588,57.126681,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2020-07-21T17:14:17.493,5,revise,active
639001911,23232764,,,Hammerfield Avenue,,Hammerfield Ave,,Hammerfield Avenue,,Broomhill Road,,,,at,,NE,ES002536,Mannofield,Aberdeen,,Aberdeen,,Mannofield,,0,UKOS,392350,804191,-2.127997,57.128568,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-08-29T12:10:00.000,2,revise,active
639001912,23232793,,,Ruthrieston Road,,,,Ruthrieston Road,,Broomhill Road,,,,adj,,SW,ES002536,Mannofield,Aberdeen,,Aberdeen,,Mannofield,,0,UKOS,392318,804142,-2.128524,57.128127,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2013-05-21T09:15:00.000,6,revise,active
639001921,23232839,,,Newlands Crescent,,Newlands Cr,,Newlands Crescent,,Broomhill Road,,,,adj,,NE,ES002536,Mannofield,Aberdeen,,Aberdeen,,Mannofield,,0,UKOS,392524,804386,-2.125129,57.130323,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-08-29T12:17:00.000,3,revise,active
639001922,23232832,,,Newlands Crescent,,Newlands Cr,,Newlands Crescent,,Broomhill Road,,,,opp,,SW,ES002536,Mannofield,Aberdeen,,Aberdeen,,Mannofield,,0,UKOS,392501,804342,-2.125508,57.129927,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-08-29T12:20:00.000,2,revise,active
639001931,23232875,,,Gray Street,,,,Gray Street,,Broomhill Road,,,,at,,NE,ES002536,Mannofield,Aberdeen,,Aberdeen,,Mannofield,,0,UKOS,392634,804581,-2.123318,57.132076,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2013-05-02T13:57:00.000,4,revise,active
639001932,23232863,,,Gray Street,,,,Gray Street,,Broomhill Road,,,,opp,,SW,ES002536,Mannofield,Aberdeen,,Aberdeen,,Mannofield,,0,UKOS,392620,804530,-2.123548,57.131618,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2013-05-17T11:54:00.000,7,revise,active
639001941,23232949,,,Pitstruan Place,,Abergeldie Rd,,Pitstruan Place,,Broomhill Road,,,,at,,NE,ES002536,Mannofield,Aberdeen,,Aberdeen,,Mannofield,,0,UKOS,392810,804787,-2.120416,57.133929,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2013-05-02T14:04:00.000,3,revise,active
639001942,23232953,,,Salisbury Terrace,,,,Salisbury Terrace,,Broomhill Road,,,,adj,,SW,ES002536,Mannofield,Aberdeen,,Aberdeen,,Mannofield,,0,UKOS,392764,804734,-2.121171,57.133452,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2020-07-21T17:16:36.271,5,revise,active
639001951,23232973,,,Balmoral Terrace,,Balmoral Tce,,Balmoral Terrace,,Broomhill Road,,,,opp,,NE,ES002536,Mannofield,Aberdeen,,Aberdeen,,Mannofield,,0,UKOS,392963,804902,-2.117892,57.134965,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-08-29T12:43:00.000,2,revise,active
639001952,23236582,,,Balmoral Place,,Balmoral Pl,,Balmoral Place,,Broomhill Road,,,,at,,SW,ES002536,Mannofield,Aberdeen,,Aberdeen,,Mannofield,,0,UKOS,392893,804839,-2.119047,57.134398,BCT,MKD,OTH,,,,111,2004-09-13T00:00:00.000,2012-08-29T12:45:00.000,3,revise,active
639001961,23235232,,,Hutcheon Street,,Hutcheon St,,Hutcheon Street,,Berryden Road,,,,at,,SE,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Ashgrove,,0,UKOS,393303,806999,-2.112333,57.153806,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-28T16:38:01.468,4,revise,active
639001971,23235265,,,Berryden Retail Park,,Berryden,,Berryden Retail Park,,Berryden Road,,,,opp,,NW,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Ashgrove,,0,UKOS,393202,807135,-2.114006,57.155026,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-28T16:41:53.957,3,revise,active
639001972,23235247,,,Berryden Retail Park,,Berryden,,Berryden Retail Park,,Berryden Road,,,,at,,SE,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Ashgrove,,0,UKOS,393232,807115,-2.11351,57.154847,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-28T16:40:53.532,3,revise,active
639001981,23235342,,,Chestnut Row,,Chestnut Rw,,Chestnut Row,,Berryden Road,,,,at,,NW,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Ashgrove,,0,UKOS,393062,807326,-2.116326,57.156739,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-28T16:43:33.275,2,revise,active
639001982,23235298,,,Chestnut Row,,Chestnut Rw,,Chestnut Row,,Berryden Road,,,,opp,,SE,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Ashgrove,,0,UKOS,393094,807304,-2.115796,57.156542,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-28T16:44:55.110,4,revise,active
639001991,23235379,,,Belmont Road,,Belmont Rd,,Belmont Road,,Berryden Road,,,,opp,,NE,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Ashgrove,,0,UKOS,393075,807568,-2.116118,57.158913,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-28T16:49:48.155,4,revise,active
639001992,23235378,,,Belmont Road,,Belmont Rd,,Belmont Road,,Berryden Road,,,,at,,S,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Ashgrove,,0,UKOS,393078,807537,-2.116067,57.158635,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-28T16:49:03.543,4,revise,active
639002001,23235432,,,Cattofield Gardens,,,,Cattofield Gardens,,Back Hilton Road,,,,opp,,W,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Ashgrove,,0,UKOS,392779,807777,-2.121016,57.160788,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-12-06T09:54:00.000,3,revise,active
639002002,23235437,,,Cattofield Gardens,,,,Cattofield Gardens,,Back Hilton Road,,,,at,,E,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Ashgrove,,0,UKOS,392834,807786,-2.120107,57.16087,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-12-06T09:54:00.000,3,revise,active
639002011,23235462,,,Cattofield Place,,Cattofield Pl,,Cattofield Place,,Back Hilton Road,,,,opp,,W,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Ashgrove,,0,UKOS,392607,807785,-2.12386,57.160857,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-08-29T15:23:00.000,1,revise,active
639002012,23235453,,,Cattofield Place,,Cattofield Pl,,Cattofield Place,,Back Hilton Road,,,,adj,,E,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Ashgrove,,0,UKOS,392627,807794,-2.12353,57.160938,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-08-29T15:24:00.000,2,revise,active
639002021,23235473,,,Rosehill Drive,,,,Rosehill Drive,,Hilton Drive,,,,at,,N,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,392378,807884,-2.12765,57.161741,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-27T17:31:19.868,4,revise,active
639002022,23235474,,,Rosehill Drive,,,,Rosehill Drive,,Hilton Drive,,,,opp,,S,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,392395,807873,-2.127369,57.161642,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-27T17:30:37.547,5,revise,active
639002031,23235629,,,Rosehill Crescent,,Rosehill Cr,,Rosehill Crescent,,Hilton Drive,,,,at,,NW,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,392328,808143,-2.128485,57.164067,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-25T17:25:17.817,4,revise,active
639002032,23235628,,,Rosehill Crescent,,Rosehill Cr,,Rosehill Crescent,,Hilton Drive,,,,opp,,S,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,392355,808091,-2.128037,57.1636,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-25T17:27:29.839,4,revise,active
639002041,23235735,,,Hilton Terrace,,Hilton Terr,,Hilton Terrace,,Hilton Drive,,,,opp,,NW,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,392256,808381,-2.129683,57.166203,BCT,MKD,OTH,,,,111,2003-07-25T00:00:00.000,2022-02-25T17:19:47.307,3,revise,active
639002042,23235694,,,Hilton Terrace,,Hilton Terr,,Hilton Terrace,,Hilton Drive,,,,at,,SE,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,392280,808349,-2.129285,57.165916,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-25T17:18:13.137,4,revise,active
639002051,23236589,,,Smithfield Road,,,,Smithfield Road,,Hilton Drive,,,,at,,NW,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,392145,808732,-2.131529,57.169354,BCT,MKD,OTH,,,,111,2004-09-13T00:00:00.000,2022-02-25T15:46:23.987,4,revise,active
639002052,23235794,,,Western Road,,,,Western Road,,Hilton Drive,,,,at,,SE,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,392173,808702,-2.131065,57.169085,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-25T17:10:36.771,3,revise,active
639002061,23235854,,,Anderson Road,,Anderson Rd,,Anderson Road,,Hilton Drive,,,,at,,W,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,391950,808845,-2.134757,57.170366,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-25T15:40:53.823,2,revise,active
639002062,23235843,,,Anderson Road,,Anderson Rd,,Anderson Road,,Hilton Drive,,,,near,,SE,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,392058,808847,-2.132971,57.170388,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-25T15:43:48.146,2,revise,active
639002071,23235856,,,Middlefield Crescent,,Middlefield Cr,,Middlefield Crescent,,Hilton Drive,,,,at,,W,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,391668,808855,-2.139421,57.170451,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-25T15:35:55.363,3,revise,active
639002072,23235853,,,Middlefield Crescent,,Middlefield Cr,,Middlefield Crescent,,Hilton Drive,,,,opp,,E,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,391687,808868,-2.139107,57.170568,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-25T15:31:27.869,5,revise,active
639002081,23235862,,,North Anderson Drive,,,,North Anderson Drive,,Hilton Drive,,,,opp 417,,NW,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,391546,808876,-2.141439,57.170637,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-25T15:27:14.203,7,revise,active
639002082,23235859,,,North Anderson Drive,,,,North Anderson Drive,,Hilton Drive,,,,at 417,,SE,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,391537,808893,-2.141589,57.17079,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-25T15:25:46.119,7,revise,active
639002091,23235852,,,Wilkie Avenue,,Wilkie Ave,,Wilkie Avenue,,Manor Avenue,,,,adj,,W,N0079509,Scatterburn,Aberdeen,,Aberdeen,,Scatterburn,,0,UKOS,391209,808861,-2.147011,57.170498,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-07-05T18:44:22.013,5,revise,inactive
639002092,23235864,,,Logie Avenue,,Logie Ave,,Logie Avenue,,Manor Avenue,,,,adj,,NE,N0079509,Scatterburn,Aberdeen,,Aberdeen,,scatterburn,,0,UKOS,391289,808907,-2.145689,57.170913,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-07-05T18:38:52.171,4,revise,inactive
639002101,23235846,,,Logie Terrace,,Wilkie Ave,,Logie Terrace,,Manor Avenue,,,,at,,E,N0079509,Scatterburn,Aberdeen,,Aberdeen,,Scatterburn,,0,UKOS,391048,808845,-2.149673,57.170349,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2023-08-28T13:10:31.393,8,revise,active
639002102,23235845,,,Logie Terrace,,Logie Tce,,Logie Terrace,,Manor Avenue,,,,opp,,W,N0079509,Scatterburn,Aberdeen,,Aberdeen,,Scatterburn,,0,UKOS,391020,808825,-2.150136,57.170169,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-03-16T17:57:48.194,4,revise,active
639002111,23237432,,,Manor Avenue,,,,Manor Avenue,,Manor Terrace,,,,at,,S,N0079509,Scatterburn,Aberdeen,,Aberdeen,,Scatterburn,,0,UKOS,391117,808886,-2.148533,57.170721,BCT,MKD,OTH,,,,111,2012-08-21T13:47:00.000,2022-07-05T18:34:53.928,1,revise,inactive
639002112,23235863,,,Manor Avenue,,,,Manor Avenue,,Logie Terrace,,,,at 19,,N,N0079509,Scatterburn,Aberdeen,,Aberdeen,,Scatterburn,,0,UKOS,391054,808889,-2.149575,57.170746,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-07-05T18:35:25.176,8,revise,inactive
639002121,23235837,,,Manor Walk,,Manor Wk,,Manor Walk,,Manor Avenue,,,,opp,,W,N0079509,Scatterburn,Aberdeen,,Aberdeen,,Scatterburn,,0,UKOS,390818,808799,-2.153475,57.169931,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-03-16T17:53:48.882,4,revise,active
639002122,23235839,,,Manor Walk,,Manor Wk,,Manor Walk,,Manor Avenue,,,,at,,E,N0079509,Scatterburn,Aberdeen,,Aberdeen,,Scatterburn,,0,UKOS,390833,808816,-2.153228,57.170084,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-03-16T17:31:25.100,4,revise,active
639002131,23235842,,,Hilton Drive,,,,Hilton Drive,,North Anderson Drive,,,,at,,SE,N0079509,Scatterburn,Aberdeen,,Aberdeen,,Scatterburn,,0,UKOS,391495,808857,-2.14228,57.170466,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-28T19:11:27.193,7,revise,active
639002141,23235786,,,Middlefield Place,,Middlefield Pl,,Middlefield Place,,North Anderson Drive,,,,adj,,NW,N0079509,Scatterburn,Aberdeen,,Aberdeen,,Scatterburn,,0,UKOS,391644,808543,-2.139807,57.167648,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-28T19:14:31.774,6,revise,active
639002151,23235747,,,Hilton Road,,Hilton Rd,,Hilton Road,,North Anderson Drive,,,,adj,,SE,N0079509,Scatterburn,Aberdeen,,Aberdeen,,Scatterburn,,0,UKOS,391694,808483,-2.138978,57.167111,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2012-08-29T16:30:00.000,4,revise,active
639002161,23234935,,,Rosehill Drive,,,,Rosehill Drive,,North Anderson Drive,,,,at,,SW,ES001768,Hilton,Aberdeen,,Aberdeen,,Hilton,,0,UKOS,391641,808100,-2.139842,57.163668,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-28T19:20:31.244,8,revise,active
639002162,23235636,,,Provost Rust Drive,,,,Provost Rust Drive,,North Anderson Drive,,,,at,,NE,ES001768,Hilton,Aberdeen,,Aberdeen,,Northfield,,0,UKOS,391610,808094,-2.140354,57.163614,BCT,MKD,OTH,,,,111,2003-07-18T00:00:00.000,2022-02-28T19:24:43.156,9,revise,active
